farmacia,nome,marca,ean_gtin,preco_de,preco_por,preco_cartao,preco_pix,desconto_pct,url,data_coleta
FarmaPonte,Oxalato de Escitalopram 10mg Nova Química 30 Comprimidos Revestidos,Medley,7896422525466,123.02,70.12,70.12,68.72,43.0,https://www.farmaponte.com.br/escitalopram-20mg-30cpr-med/p,2026-05-05 09:14:23
FarmaPonte,Risperidona 1mg 30 Comprimidos Revestidos - Biolab,Biolab Genéricos,7898146823385,35.17,21.81,21.81,8.72,37.99,https://www.farmaponte.com.br/risperidona-1mg-30cpr-biol/p,2026-05-05 09:14:23
FarmaPonte,Hemifumarato de Quetiapina 100mg Germed 30 Comprimidos Revestidos,Germed Pharma,7896004730400,163.27,109.39,109.4,31.72,33.0,https://www.farmaponte.com.br/fumarato-quetiapina-100mg-30cpr-ger/p,2026-05-05 09:14:23
FarmaPonte,Oxalato de Escitalopram 10mg Medley 30 Comprimidos,Medley,7896422525398,58.28,47.79,47.79,9.56,18.0,https://www.farmaponte.com.br/escitalopram-10mg-30cpr-med/p,2026-05-05 09:14:23
FarmaPonte,Paratram 375 + 325mg caixa com 30 comprimidos,Zodiac,7892953001332,132.12,110.98,110.98,108.76,16.0,https://www.farmaponte.com.br/paratram-30cpr/p,2026-05-05 09:14:23
FarmaPonte,Alprazolam 2mg Germed 30 Comprimidos,Germed Pharma,7896004718897,83.91,35.24,35.24,34.54,58.0,https://www.farmaponte.com.br/alprazolam-2-30cpr-ger/p,2026-05-05 09:14:23
FarmaPonte,Paco 500 + 30mg 36 Comprimidos Eurofarma,Eurofarma,7891317000134,83.63,71.09,71.09,69.67,14.99,https://www.farmaponte.com.br/paco-30mg-36cpr/p,2026-05-05 09:14:23
FarmaPonte,"Venlafaxina 37,5mg 30 Cápsulas - Eurofarma",Eurofarma,7891317464523,60.68,37.62,37.62,36.87,38.0,https://www.farmaponte.com.br/venlafaxina-375-30cap-eur/p,2026-05-05 09:14:24
FarmaPonte,Cloridrato de Tramadol - Germed Pharma 100mg solução oral frasco com 15ml,Germed Pharma,7896004708607,92.17,52.54,52.54,25.74,43.0,https://www.farmaponte.com.br/clor-tramadol-gts-ger/p,2026-05-05 09:14:24
FarmaPonte,Diazepam 10mg Neo Química 30 Comprimidos,Neo Química,7896714232980,21.16,16.29,16.29,8.8,23.02,https://www.farmaponte.com.br/diazepam-10mg-30cpr-b1-neoq/p,2026-05-05 09:14:24
FarmaPonte,"Oxcarbazepina 300Mg Medley, Caixa Com 30 Comprimidos Revestidos",Medley,7896422511902,50.64,49.12,49.12,35.86,3.0,https://www.farmaponte.com.br/oxcarbazepina-300-30-med-g/p,2026-05-05 09:14:24
FarmaPonte,Paracetamol 500mg + Fosfato de Codeína 30mg Nova Química 12 Comprimidos,Nova Química,7895296423014,26.05,17.45,17.45,17.1,33.01,https://www.farmaponte.com.br/codeina-30mg-paracetamol-12cpr-nq/p,2026-05-05 09:14:24
FarmaPonte,Cloridrato de Memantina 10mg 30 Comprimidos Revestidos - Biolab,Biolab Genéricos,7898146825112,66.46,37.88,37.88,37.12,43.0,https://www.farmaponte.com.br/memantina-10mg-30cpr-biol-zz/p,2026-05-05 09:14:24
FarmaPonte,Cefalexina 500mg Teuto 8 Comprimidos,Teuto,7896112149415,25.33,23.3,23.3,8.62,8.01,https://www.farmaponte.com.br/cefalexina-500mg-8cpr-teu/p,2026-05-05 09:14:24
FarmaPonte,Cloridrato de Paroxetina - Medley 20mg caixa com 30 comprimidos,Medley,7896422515894,53.76,44.08,44.08,20.28,18.01,https://www.farmaponte.com.br/paroxetina-20mg-30cpr-med/p,2026-05-05 09:14:24
FarmaPonte,Brasart HCT 160mg + 25mg com 30 comprimidos,EMS Sigma Pharma,7894916508360,121.77,108.38,108.38,106.21,11.0,https://www.farmaponte.com.br/brasart-hct-160-25mg-30cpr/p,2026-05-05 09:14:24
FarmaPonte,Cloridrato de Fluoxetina 20mg Germed 30 Comprimidos Revestidos,Germed Pharma,7896004711799,63.69,39.49,39.49,7.5,38.0,https://www.farmaponte.com.br/fluoxetina-20mg-30cpr-ger/p,2026-05-05 09:14:24
FarmaPonte,Deca Durabolin 50mg Injetável com 1 Ampola de 1mL,Aspen Pharma,7895858000004,32.11,27.61,27.61,27.06,14.01,https://www.farmaponte.com.br/zz-deca-durabolin-50mg-inj/p,2026-05-05 09:14:24
FarmaPonte,Amoxicilina 500mg Genérico Nova Química 21 Cápsulas,Multilab,7895296449687,33.41,32.41,32.41,31.76,2.99,https://www.farmaponte.com.br/amoxicilina-500mg-21caps-mult/p,2026-05-05 09:14:24
FarmaPonte,Besilato de Anlodipino 10mg 30 comprimidos Neo Química,Nova Química,7895296415026,64.76,17.49,17.49,4.55,72.99,https://www.farmaponte.com.br/besilato-de-anlodipino-10mg-com-30-comprimidos-nova-quimica/p,2026-05-05 09:14:24
FarmaPonte,Gabapentina 400mg Biolab 30 Cápsulas,Biolab Genéricos,7898146820612,111.15,80.03,80.03,28.01,28.0,https://www.farmaponte.com.br/gabapentina-400-30cap-biol/p,2026-05-05 09:14:24
FarmaPonte,Hemifumarato de Quetiapina 25mg 30 Comprimidos Revestidos - Biolab,Biolab Genéricos,7898146825280,57.34,41.28,41.28,40.45,28.01,https://www.farmaponte.com.br/fumarato-quetiapina-25-30cp-biol/p,2026-05-05 09:14:24
FarmaPonte,Alprazolam 2mg 30 comprimidos EMS Genérico,EMS,7896004718842,90.01,51.31,51.31,11.29,43.0,https://www.farmaponte.com.br/alprazolam-2-30cpr-ems/p,2026-05-05 09:14:25
FarmaPonte,Olanzapina 5mg Prati Donaduzzi 30 Comprimidos,Prati-Donaduzzi,7899547501230,124.63,58.58,58.58,57.41,53.0,https://www.farmaponte.com.br/olanzapina-5mg-30cpr-prat/p,2026-05-05 09:14:25
FarmaPonte,Amoxicilina 400mg EMS 400mg 100ml Suspensão Oral,EMS,7896004704593,53.85,41.46,41.46,24.88,23.01,https://www.farmaponte.com.br/amoxicilina-400mg-susp-ems-g/p,2026-05-05 09:14:25
FarmaPonte,Suplemento Alimentar Puravida Biomag 60 Cápsulas,Aché,7896658031885,125.75,101.86,101.86,99.82,19.0,https://www.farmaponte.com.br/biomag-10mg-60cap/p,2026-05-05 09:14:25
FarmaPonte,Escitalopram 20mg Genérico Neo Química 30 Comprimidos,Nova Química,7895296113182,160.17,67.27,67.27,65.92,58.0,https://www.farmaponte.com.br/escitalopram-20mg-30cp-nq/p,2026-05-05 09:14:25
FarmaPonte,Bromidrato de Citalopram 20mg Biolab 28 Comprimidos Revestidos,Biolab Genéricos,7898146820759,80.73,33.91,33.91,33.23,58.0,https://www.farmaponte.com.br/citalopram-20mg-28cpr-biol/p,2026-05-05 09:14:25
FarmaPonte,"Ciloxan 3,5mg mL Solução Oftálmica Estéril 5ml",Novartis,7896548112793,34.71,30.89,30.89,30.27,11.01,https://www.farmaponte.com.br/ciloxan-col-5ml/p,2026-05-05 09:14:25
FarmaPonte,"Pregabalina Althaia 75mg, Caixa Com 30 Capsulas",Althaia,7898569763534,99.22,59.53,59.53,58.34,40.0,https://www.farmaponte.com.br/pregabalina-althaia-75mg-caixa-com-30-capsulas/p,2026-05-05 09:14:25
FarmaPonte,Donaren 100mg 30 Comprimidos Revestidos,,7896637023979,140.73,109.77,109.78,107.57,22.0,https://www.farmaponte.com.br/donaren-100mg-30cpr/p,2026-05-05 09:14:25
FarmaPonte,Oto Betnovate 1 + 10 + 5mg ml solução otológica frasco gotejador com 10ml,Farmoquímica,7898040321390,38.44,34.6,34.6,33.91,9.99,https://www.farmaponte.com.br/oto-betnovate-10ml/p,2026-05-05 09:14:25
FarmaPonte,Risperidona 1mg Medley 30 Comprimidos Revestidos,Medley,7896422527446,69.22,39.46,39.46,14.99,42.99,https://www.farmaponte.com.br/risperidona-1mg-30cpr-med/p,2026-05-05 09:14:25
FarmaPonte,Amoxicilina 500mg Neo Química 15 Cápsulas,Neo Química,7896714204079,38.03,29.28,29.28,28.69,23.01,https://www.farmaponte.com.br/amoxicilina-500mg-15caps-neo/p,2026-05-05 09:14:25
FarmaPonte,Risperidona 2mg 30 Comprimidos Revestidos - Biolab,Biolab Genéricos,7898146823422,43.32,37.69,37.69,10.55,13.0,https://www.farmaponte.com.br/risperidona-2mg-30cpr-biol/p,2026-05-05 09:14:25
FarmaPonte,"Carvedilol 12,5Mg 30Cpr Nq",Nova Química,7895296092180,68.91,25.5,25.5,24.99,63.0,https://www.farmaponte.com.br/carvedilol-125mg-30cpr-nq/p,2026-05-05 09:14:25
FarmaPonte,Sulfadiazina de Prata 10mg g Creme Dermatológico 30g União Química Genérico,,7896006261308,27.66,25.45,25.45,24.94,7.99,https://www.farmaponte.com.br/sulfadiazina-prata-30gr-uq/p,2026-05-05 09:14:25
FarmaPonte,Maleato de Midazolam - Medley 15mg caixa com 30 comprimidos,Medley,7896422517621,80.87,66.31,66.31,64.98,18.0,https://www.farmaponte.com.br/midazolam-15mg-30cpr-med/p,2026-05-05 09:14:25
FarmaPonte,Pamelor Cloridrato de Nortriptilina 50mg 30 capsulas,Cellera Farma,7893454101729,102.21,86.88,86.88,85.14,15.0,https://www.farmaponte.com.br/pamelor-50mg-30cap-c1-zz/p,2026-05-05 09:14:25
FarmaPonte,Azitromicina 600mg Genérico EMS Suspensão Oral 15mL,EMS,7896004715971,78.32,36.81,36.81,22.82,53.0,https://www.farmaponte.com.br/azitromicina-600mg-susp-ems/p,2026-05-05 09:14:25
FarmaPonte,Fumarato de Quetiapina - EMS 25mg caixa com 30 comprimidos revestidos,EMS,7896004748214,61.25,37.98,37.98,9.87,37.99,https://www.farmaponte.com.br/fumarato-quetiapina-25mg-30cpr-ems/p,2026-05-05 09:14:25
FarmaPonte,"Azitromicina 500Mg Medley, Caixa Com 3 Comprimidos",,7896422514866,32.34,26.52,26.52,25.99,18.0,https://www.farmaponte.com.br/azitromicina-500mg-medley-caixa-com-3-comprimidos/p,2026-05-05 09:14:25
FarmaPonte,Epez 5mg Caixa Com 30 Comprimidos,Torrent,8902220108370,74.32,60.94,60.94,59.72,18.0,https://www.farmaponte.com.br/epez-5mg-30cpr-c1/p,2026-05-05 09:14:25
FarmaPonte,Cloridrato De Donepezila 5mg Ems 30 Comprimido Revestido,EMS,7896004768212,181.73,76.33,76.33,29.01,58.0,https://www.farmaponte.com.br/clor-donepezila-5mg-30cpr-ems/p,2026-05-05 09:14:26
FarmaPonte,Hemifumarato de Quetiapina 100mg Medley 30 Comprimidos Revestidos,Medley,7896422500531,300.42,135.19,135.2,132.49,55.0,https://www.farmaponte.com.br/fumarato-quetiapina-100-30cp-med/p,2026-05-05 09:14:26
FarmaPonte,"Fenazic 7,5mg com 30 comprimidos",Zodiac,7892953208335,175.57,158.01,158.01,154.85,10.0,https://www.farmaponte.com.br/fenazic-75-com-30-comprimidos/p,2026-05-05 09:14:26
FarmaPonte,Lamotrigina 100mg Althaia 30 Comprimidos,Althaia,7898569760298,62.97,48.49,48.49,45.1,23.0,https://www.farmaponte.com.br/lamotrigina-100mg-30cpr-alth/p,2026-05-05 09:14:26
FarmaPonte,Cloridrato de Tramadol 50mg Teuto 10 Cápsulas,,7896112121145,35.38,27.24,27.24,26.7,23.01,https://www.farmaponte.com.br/clor-tramadol-50mg-10-teu/p,2026-05-05 09:14:26
FarmaPonte,Fumarato Quetiapina 100mg Genérico 30 Comprimidos,,7898146825358,153.78,103.03,103.04,100.97,33.0,https://www.farmaponte.com.br/fumarato-quetiapina-100-30cp-biol/p,2026-05-05 09:14:26
FarmaPonte,Azitromicina Di-Hidratada 15ml Suspensão Oral Prati Donaduzzi,Prati-Donaduzzi,7899547501483,63.21,36.03,36.03,35.31,43.0,https://www.farmaponte.com.br/azitromicina-600mg-susp-prat-gen/p,2026-05-05 09:14:26
FarmaPonte,Clopixol 10mg 20 Comprimidos,Lundbeck,5702157108411,62.57,59.44,59.44,58.25,5.0,https://www.farmaponte.com.br/clopixol-10mg-20cpr/p,2026-05-05 09:14:26
FarmaPonte,Ceftriaxona Dissódica 1g Pó para Solução Injetável 1 ampola + ampola de diluente de 2ml Teuto Genérico,Teuto,7896112148494,45.83,33.0,33.0,32.34,27.99,https://www.farmaponte.com.br/ceftriaxona-1g-im-1amp-teu/p,2026-05-05 09:14:26
FarmaPonte,"Rivaroxabana 15Mg Uniao Quimica, Caixa Com 30 Comprimidos Revestidos",União Química,7896006221074,223.92,58.22,58.22,57.06,74.0,https://www.farmaponte.com.br/rivaroxabana-15mg-uniao-quimica-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:14:26
FarmaPonte,Paracetamol + Fosfato de Codeína 500mg + 30mg Biolab 36 Comprimidos,Biolab Genéricos,7899551307743,79.13,45.1,45.1,32.92,43.01,https://www.farmaponte.com.br/codeina-30mg-paracetamol-36cpr-biol/p,2026-05-05 09:14:26
FarmaPonte,Dipirona Solução Oral 100ml EMS Genérico,,7896004715674,21.25,17.0,17.0,16.66,20.0,https://www.farmaponte.com.br/dipirona-sol-oral-100ml-ems-ge/p,2026-05-05 09:14:26
FarmaPonte,Paracetamol + Fosfato de Codeína 500mg + 30mg 24 Comprimidos - Eurofarma,Eurofarma,7891317000127,52.98,35.5,35.5,23.79,32.99,https://www.farmaponte.com.br/zz-codeina-30mg-paracetamol-24cpr-eur/p,2026-05-05 09:14:26
FarmaPonte,Cloridrato de Minociclina - Ranbaxy 100mg caixa com 30 comprimidos,Ranbaxy,7897076909121,143.73,103.49,103.5,101.42,28.0,https://www.farmaponte.com.br/clor-minociclina-100mg-30cpr-ran/p,2026-05-05 09:14:26
FarmaPonte,Donila Duo 10mg+20mg 30 comprimidos revestidos,,7896658022944,241.99,217.79,217.8,213.43,10.0,https://www.farmaponte.com.br/donila-duo-10mg-20mg-30cp/p,2026-05-05 09:14:27
FarmaPonte,Dicloridrato de Hidroxizina 25mg Genérico Nova Química 30 Comprimidos,,7895296053044,41.01,39.78,39.78,37.0,3.0,https://www.farmaponte.com.br/hidroxizina-25mg-30cpr-nq/p,2026-05-05 09:14:27
FarmaPonte,"Amoxicilina + Clavulanato 50mg + 12,5mg mL Suspensao Sandoz, Caixa Com 1 Frasco Com Po Para Suspensao De Uso Oral 75mL",Sandoz,7897595605276,75.76,50.76,50.76,49.74,33.0,https://www.farmaponte.com.br/amoxicilina-clavulanato-50mg-125mg-ml-suspensao-sandoz-caixa-com-1-frasco-com-po-para-suspensao-de-uso-oral-75ml/p,2026-05-05 09:14:27
FarmaPonte,Bromazepam 3mg 30 Comprimidos Medley,Medley,7896422505963,24.91,21.67,21.67,6.93,13.01,https://www.farmaponte.com.br/bromazepam-3mg-30cpr-med-g/p,2026-05-05 09:14:27
FarmaPonte,Runner Rosuvastatina Cálcica 10mg 30 comprimidos,Aché,7896658039478,33.67,29.29,29.29,28.7,13.01,https://www.farmaponte.com.br/runner-10mg-com-30-comprimidos/p,2026-05-05 09:14:27
FarmaPonte,Flagyl 250mg 24 comprimidos,Sanofi,7896070600799,40.5,34.43,34.43,33.74,14.99,https://www.farmaponte.com.br/flagyl-400mg-24cpr/p,2026-05-05 09:14:27
FarmaPonte,"Pregabalina 75Mg Germed, Caixa Com 30 Capsulas",,7896004776279,103.82,48.8,48.8,47.82,53.0,https://www.farmaponte.com.br/pregabalina-75mg-germed-caixa-com-30-capsulas/p,2026-05-05 09:14:27
FarmaPonte,"Olmesartana Medoxomila + Hidroclorotiazida 40Mg + 12,5Mg Germed, Caixa Com 30 Comprimidos Revestidos",,7896004750514,68.2,52.51,52.51,51.46,23.01,https://www.farmaponte.com.br/olmesartana-medoxomila-hidroclorotiazida-40mg-125mg-germed-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:14:27
FarmaPonte,Silimalon 140 com 30 Comprimidos,,7897460401743,132.49,119.24,119.24,116.86,10.0,https://www.farmaponte.com.br/silimalon-140mg-30cpr/p,2026-05-05 09:14:27
FarmaPonte,Tobracort Col 5ml,,7898283990520,41.0,41.0,41.0,40.18,0.0,https://www.farmaponte.com.br/tobracort-col-5ml/p,2026-05-05 09:14:27
FarmaPonte,"Clonazepam 0,5mg Medley 60 Comprimidos",,7896422515016,19.78,18.2,18.2,17.84,7.99,https://www.farmaponte.com.br/clonazepam-05mg-60cpr-mdl/p,2026-05-05 09:14:27
FarmaPonte,"Olmesartana Medoxomila + Hidroclorotiazida 20Mg + 12,5Mg Ems, Caixa Com 30 Comprimidos Revestidos",,7896004750330,62.72,45.16,45.16,44.26,28.0,https://www.farmaponte.com.br/olmesartana-medoxomila-hidroclorotiazida-20mg-125mg-ems-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:14:27
FarmaPonte,Amoxicilina 400mg 100ml germed,,7896004709116,49.49,38.11,38.11,37.35,22.99,https://www.farmaponte.com.br/amoxicilina-400mg-100ml-germed/p,2026-05-05 09:14:27
FarmaPonte,Lamotrigina 50mg 30 Comprimidos - Biolab,,7898146820827,47.83,32.05,32.05,12.5,32.99,https://www.farmaponte.com.br/lamotrigina-50mg-30cpr-biol/p,2026-05-05 09:14:27
FarmaPonte,Fly 250Mg Com 10 Capsulas,,7896112403005,36.4,36.4,36.4,35.67,0.0,https://www.farmaponte.com.br/fly-250mg-com-10-capsulas/p,2026-05-05 09:14:27
FarmaPonte,Paracetamol + Fosfato de Codeína 500mg + 30mg 12 Comprimidos - Eurofarma,,7891317000110,26.72,19.24,19.24,13.28,27.99,https://www.farmaponte.com.br/codeina-30mg-paracetamol-12cpr-eur/p,2026-05-05 09:14:27
FarmaPonte,Amoxicilina 500mg + Clavulanato de Potássio 125mg Sandoz 18 Comprimidos,,7897595633316,134.83,76.85,76.85,75.31,43.0,https://www.farmaponte.com.br/amoxicilinaclav-500mg-18cpr-sdz/p,2026-05-05 09:14:28
FarmaPonte,"Olanzapina 5Mg Biolab, Caixa Com 30 Comprimidos Revestidos",,7898146827826,151.95,71.42,71.42,69.99,53.0,https://www.farmaponte.com.br/olanzapina-5mg-biolab-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:14:28
FarmaPonte,"Olmesartana Medoxomila + Hidroclorotiazida 400Mg + 25Mg Ems, Caixa Com 30 Comprimidos Revestidos",,7896004750354,71.43,55.0,55.0,53.9,23.0,https://www.farmaponte.com.br/olmesartana-medoxomila-hidroclorotiazida-40mg-25mg-ems-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:14:28
FarmaPonte,Alprazolam 1mg 30 comprimidos,,7895296280143,33.45,25.76,25.76,5.15,22.99,https://www.farmaponte.com.br/alprazolam-1-30cpr-nq/p,2026-05-05 09:14:28
FarmaPonte,"Pregabalina 75Mg Ems, Caixa Com 30 Capsulas",,7896004773339,112.61,56.31,56.31,55.18,50.0,https://www.farmaponte.com.br/pregabalina-75mg-ems-caixa-com-30-capsulas/p,2026-05-05 09:14:28
FarmaPonte,Reconter 15Mg Com 60 Comprimidos,,7896094211131,214.06,179.81,179.82,176.21,16.0,https://www.farmaponte.com.br/reconter-15mg-com-60-comprimidos/p,2026-05-05 09:14:28
FarmaPonte,"Belara 2+0,3Mg Com 21 Comprimidos Revestidos + 7 Placebos",,7898582380527,70.33,63.3,63.3,62.03,10.0,https://www.farmaponte.com.br/belara-203mg-com-21-comprimidos-revestidos-7-placebos/p,2026-05-05 09:14:28
FarmaPonte,Maleato De Dexclorfeniramina 2 mg 5mL 120mL,,7896004704999,24.52,24.52,24.52,24.03,0.0,https://www.farmaponte.com.br/dexclorfeniramina-2-5-ml-xarope-120-ml-ems-g/p,2026-05-05 09:14:28
FarmaPonte,Cloridrato de Diltiazem 30mg 50 Comprimidos,,7896004706733,26.31,21.57,21.57,21.14,18.02,https://www.farmaponte.com.br/clor-diltiazem-30mg-50cpr-ems/p,2026-05-05 09:14:28
FarmaPonte,Atenolol 50mg 30 comprimidos EMS Genérico EMS 30 Comprimidos,,7896004705873,27.94,24.31,24.31,23.82,12.99,https://www.farmaponte.com.br/atenolol-50mg-30cpr-ems-gen/p,2026-05-05 09:14:28
FarmaPonte,"Amoxicilina + Clavulanato De Potassio 250Mg + 62,5Mg Uniao Quimica, Frasco Com 75Ml De Suspensao Oral",,7896006219927,71.68,55.19,55.19,54.09,23.01,https://www.farmaponte.com.br/amoxicilina-clavulanato-de-potassio-250mg-625mg-uniao-quimica-frasco-com-75ml-de-suspensao-oral/p,2026-05-05 09:14:28
FarmaPonte,Hemifumarato de Quetiapina 100mg 30 Comprimidos SEM,,7896004730370,163.27,109.39,109.4,32.82,33.0,https://www.farmaponte.com.br/fumarato-quetiapina-100mg-ems-caixa-com-30-comprimidos/p,2026-05-05 09:14:28
FarmaPonte,Espironolactona 50mg Genérico Germed 30 Comprimidos,,7896004711041,44.33,31.92,31.92,22.02,27.99,https://www.farmaponte.com.br/espironolactona-50mg-30-comprimidos-germed/p,2026-05-05 09:14:28
FarmaPonte,Isotretinoína 10mg 30 cápsulas Nova Química Genérico,,7895296043021,114.24,70.83,70.83,69.41,38.0,https://www.farmaponte.com.br/isotretinoina-nova-quimica-10mg-caixa-com-30-capsulas/p,2026-05-05 09:14:28
FarmaPonte,Risperidona - Biosintética 2 mg com rev ct bl al plas inc x 30,,7896181916871,43.3,39.84,39.84,39.04,7.99,https://www.farmaponte.com.br/risperidona-biosintetica-2-mg-com-rev-ct-bl-al-plas-inc-x-30/p,2026-05-05 09:14:28
FarmaPonte,"Aripiprazol 10Mg EMS, Caixa Com 30 Comprimidos",,7896004747620,302.71,172.54,172.53,169.09,43.0,https://www.farmaponte.com.br/aripiprazol-15mg-ems-caixa-com-30-comprimidos/p,2026-05-05 09:14:28
FarmaPonte,"Nitazoxanida 20Mg Ml Germed, Caixa Com 1 Frasco De Po Para Suspensao De Uso Oral  Frasco Com Capacidade De 100Ml  + Seringa Dosadora",,7896004774534,57.24,44.07,44.07,43.19,23.01,https://www.farmaponte.com.br/nitazoxanida-20mg-ml-germed-caixa-com-1-frasco-de-po-para-suspensao-de-uso-oral-frasco-com-capacidade-de-100ml-seringa-dosadora/p,2026-05-05 09:14:28
FarmaPonte,Cloridrato de Fluoxetina Uniao Quimica 20mg Com 30 Capsulas Dura,,7896006213093,38.09,31.23,31.23,30.61,18.01,https://www.farmaponte.com.br/cloridrato-de-fluoxetina-uniao-quimica-20mg-com-30-capsulas-dura/p,2026-05-05 09:14:28
FarmaPonte,"Pregabalina 75Mg Teuto, Caixa Com 30 Capsulas",,7896112172130,91.68,47.67,47.67,46.72,48.0,https://www.farmaponte.com.br/pregabalina-75mg-teuto-caixa-com-30-capsulas/p,2026-05-05 09:14:29
FarmaPonte,"Cloridrato De Trazodona 50Mg Eurofarma, Caixa Com 60 Comprimidos Revestidos",,7891317011253,80.74,54.1,54.1,53.02,32.99,https://www.farmaponte.com.br/cloridrato-de-trazodona-50mg-eurofarma-caixa-com-60-comprimidos-revestidos/p,2026-05-05 09:14:29
FarmaPonte,Acebrofilina 25mg 5mL Genérico EMS Xarope Adulto 120mL,,7896004710471,42.43,31.82,31.82,23.55,25.01,https://www.farmaponte.com.br/acebrofilina-50mg-ems-120ml/p,2026-05-05 09:14:29
FarmaPonte,Atenolol 50mg Genérico 30 Comprimidos,,7896112125495,23.35,16.81,16.81,8.91,28.01,https://www.farmaponte.com.br/atenolol-teuto-50mg-com-30-comprimidos/p,2026-05-05 09:14:29
FarmaPonte,Citta Bromidrato de Citalopram 20mg 30 comprimidos,,7899640806607,103.23,86.71,86.71,84.98,16.0,https://www.farmaponte.com.br/citta-20mg-com-30-comprimidos-momenta-30-comprimidos-revestidos/p,2026-05-05 09:14:29
FarmaPonte,Nebilet 5mg 30 Comprimidos,,7896112400684,166.89,158.55,158.55,155.38,5.0,https://www.farmaponte.com.br/nebilet-5mg-30-comprimidos/p,2026-05-05 09:14:29
FarmaPonte,Antara Levetiracetam 250mg 30 Comprimidos,,7891317002541,54.48,47.94,47.94,46.98,12.0,https://www.farmaponte.com.br/antara-250mg-30-comprimidos-revestidos/p,2026-05-05 09:14:29
FarmaPonte,Depakote Sprinkle Divalproato de Sódio 125mg 30 cápsulas,,7896255762649,52.29,42.88,42.88,42.02,18.0,https://www.farmaponte.com.br/depakote-sprinkle-125mg-caixa-com-30-capsulas-gel/p,2026-05-05 09:14:29
FarmaPonte,Patz SL 10mg 30 comprimidos,,7894916515290,162.87,148.21,148.22,145.25,9.0,https://www.farmaponte.com.br/patz-sl-10mg-30-comprimidos-sublinguais/p,2026-05-05 09:14:29
FarmaPonte,Engov After Red Hits 250ml,,7896094925120,12.3,12.3,12.3,12.05,0.0,https://www.farmaponte.com.br/engov-after-red-hits-250ml/p,2026-05-05 09:14:29
FarmaPonte,Cloridrato de Paroxetina 20mg Neo Química,,7896714290362,46.55,40.5,40.5,39.69,13.0,https://www.farmaponte.com.br/cloridrato-de-paroxetina-20mg-caixa-com-30-comprimidos-revestidos-neo-quimica/p,2026-05-05 09:14:29
FarmaPonte,Equitam 120Mg Caixa Com 30 Comprimidos Revestidos,,7891317036881,122.52,109.04,109.04,106.86,11.0,https://www.farmaponte.com.br/equitam-120mg-30-comprimidos/p,2026-05-05 09:14:29
FarmaPonte,"Androgel Testosterona 16,2 mg g Pump Gel 88g",,7898948648698,330.56,304.12,304.11,298.04,8.0,https://www.farmaponte.com.br/androgel-testosterona-162-mg-g-pump-gel-88g/p,2026-05-05 09:14:29
FarmaPonte,"Cloridrato De Venlafaxina 37,5Mg Medley, Caixa Com 30 Capsulas Gel Dura",,7896422519922,57.64,38.62,38.62,37.85,33.0,https://www.farmaponte.com.br/cloridrato-de-venlafaxina-375mg-medley-caixa-com-30-capsulas-gel-dura/p,2026-05-05 09:14:29
FarmaPonte,Ranbaxy 10 Comprimidos Cloridrato de Fexofenadina,,7897076910974,86.26,30.19,30.19,14.19,65.0,https://www.farmaponte.com.br/ranbaxy-10-comprimidos-cloridrato-de-fexofenadina/p,2026-05-05 09:14:29
FarmaPonte,Celecoxibe 200mg 10 cápsulas,,7896004747910,49.66,35.76,35.76,35.04,27.99,https://www.farmaponte.com.br/celecoxibe-200mg-10-capsulas/p,2026-05-05 09:14:29
